peak_pos,weeks,rank,genre,pop,dance pop,pop rap,rap,post-teen pop,hip hop,r&b,contemporary country,southern hip hop,country,country road,urban contemporary,trap music,hip pop,dirty south rap,pop rock,modern country rock,gangster rap,neo mellow,neo soul,post-grunge
82,3,96,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,100,"['nu gaze', 'pop', 'shiver pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,27,43,"['emo', 'modern rock', 'pop punk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,20,49,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
41,20,75,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
64,17,97,"['dance pop', 'idol', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,96,"['indie pop', 'indie poptimism', 'modern rock', 'neo mellow', 'piano rock', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
78,2,87,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2,91,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
99,2,100,"['neo mellow', 'piano rock', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26,20,99,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
67,8,89,"['dance pop', 'pop', 'post-teen pop', 'talent show']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,17,['dwn trap'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,85,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2,92,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,31,48,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22,21,46,['indie r&b'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,20,62,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
43,14,97,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,14,98,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,13,100,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
88,1,88,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,90,"['pop', 'tropical house']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,37,48,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
40,17,93,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
55,16,80,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
74,13,89,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
51,10,91,"['dance pop', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,9,82,"['pop', 'pop punk', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,79,"['canadian pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,83,"['dance pop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
47,3,96,"['canadian pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,98,"['canadian pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,92,"['edm', 'pop', 'tropical house']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,17,100,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,14,74,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'tropical house']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,11,85,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82,10,94,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
66,7,95,"['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,6,80,['post-teen pop'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,6,96,"['house', 'pop', 'tropical house']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,20,['dwn trap'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2,79,"['canadian pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2,99,"['canadian pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,83,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8,24,43,"['dance pop', 'edm', 'pop', 'tropical house']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,24,65,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,15,90,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
77,1,77,"['modern rock', 'vegas indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,85,"['canadian pop', 'pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,95,"['pop', 'pop punk', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34,48,"['dance pop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,45,"['dance pop', 'pop', 'r&b', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,20,58,['trap music'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,20,72,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
38,20,81,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
44,18,95,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
55,14,85,"['contemporary country', 'country road', 'lift kit', 'modern country rock']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
51,3,97,"['dance pop', 'pop']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,61,"['gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,2,65,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,1,100,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
12,30,49,"['dance pop', 'metropopolis', 'pop', 'post-teen pop', 'swedish pop', 'swedish synthpop', 'tropical house']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,22,54,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
61,20,89,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,18,93,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
40,15,96,"['dance pop', 'latin', 'pop', 'pop rap']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,15,99,"['dance pop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
100,1,100,"['pop', 'pop punk', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,21,43,"['dance pop', 'edm', 'electronic trap', 'pop', 'tropical house']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20,95,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
94,2,94,['post-teen pop'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,100,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,32,45,['contemporary country'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,49,"['dance pop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
46,20,84,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
70,19,98,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
66,15,97,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
23,13,93,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,8,100,"['dance pop', 'dwn trap', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
78,1,78,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,50,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,30,44,"['australian dance', 'dance pop', 'pop']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,24,42,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
40,20,92,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,18,87,"['contemporary country', 'country', 'indonesian jazz']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79,6,97,"['dance pop', 'escape room', 'indie r&b', 'neo soul', 'pop', 'r&b', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
63,2,63,"['dance pop', 'hip pop', 'motown', 'neo soul', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
80,2,96,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2,98,"['bachata', 'latin', 'latin pop', 'merengue urbano', 'pop', 'reggaeton', 'tropical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2,99,"['pop', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,78,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,20,94,"['contemporary country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
56,16,92,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
82,8,96,['pop punk'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,95,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
100,1,100,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
6,32,48,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,43,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,20,82,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
39,20,93,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,18,86,"['contemporary country', 'country', 'country dawn', 'dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
90,7,99,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
88,2,96,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
91,2,98,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8,35,47,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,20,94,"['contemporary country', 'country road', 'lift kit', 'modern country rock']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
55,17,83,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
78,2,78,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
98,2,98,"['acoustic pop', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'indiecoustica', 'neo mellow', 'pop rock', 'worship']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
75,1,75,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,50,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,23,49,['neo-singer-songwriter'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,20,94,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,7,95,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3,89,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,98,"['dance pop', 'dwn trap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14,24,46,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,20,63,"['dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,20,82,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,15,89,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
66,8,92,"['pop rap', 'reggae fusion']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8,97,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,2,95,"['dance pop', 'europop', 'pop', 'pop rock']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,1,67,"['dance pop', 'hip pop', 'motown', 'neo soul', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
100,1,100,"['dwn trap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
28,20,48,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8,20,77,"['pop', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,15,94,"['folk-pop', 'indie folk', 'neo mellow', 'south african pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,9,96,"['pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41,9,99,"['deep pop r&b', 'deep trap']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,98,['trap music'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,1,93,"['dance pop', 'europop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,27,50,"['dance pop', 'latin', 'pop', 'pop rap']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,20,54,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,95,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'tropical house']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,16,"['brostep', 'complextro', 'edm', 'electro', 'electro house']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,93,"['pop', 'pop rap', 'rap']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3,98,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
92,2,99,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
82,1,82,"['pop', 'pop rap', 'rap', 'trap music']",1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,20,65,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,20,76,"['dance pop', 'pop', 'r&b', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,9,100,"['big room', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'pop', 'progressive electro house', 'tropical house']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2,97,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
93,2,98,"['dance pop', 'dirty south rap', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
47,1,47,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,58,['vapor pop'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,49,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,20,67,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
21,20,72,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,14,88,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
56,14,99,"['australian country', 'contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
58,11,98,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41,48,"['folk-pop', 'modern blues']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,39,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,20,59,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,12,93,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
92,5,99,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
37,1,37,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,63,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,92,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,37,50,"['pop', 'post-teen pop']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,21,54,['australian pop'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,20,44,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
51,20,52,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
52,18,80,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
11,8,11,"['dance pop', 'edm', 'pop', 'tropical house']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4,87,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,93,['talent show'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,94,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29,48,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,19,90,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
58,13,100,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,11,95,"['dance pop', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
